2024-10-01 22:39:19,816 INFO    MainThread:409576 [wandb_init.py:_resume_backend():448] resuming backend
2024-10-01 22:39:19,834 INFO    MainThread:409576 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-10-01 22:39:19,835 INFO    MainThread:409576 [wandb_init.py:_pause_backend():443] pausing backend
2024-10-01 22:39:21,768 INFO    MainThread:409576 [wandb_init.py:_resume_backend():448] resuming backend
2024-10-01 22:39:21,783 INFO    MainThread:409576 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-10-01 22:39:21,783 INFO    MainThread:409576 [wandb_init.py:_pause_backend():443] pausing backend
2024-10-01 22:39:22,069 INFO    MainThread:409576 [wandb_init.py:_resume_backend():448] resuming backend
2024-10-01 22:39:22,083 INFO    MainThread:409576 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-10-01 22:39:22,083 INFO    MainThread:409576 [wandb_init.py:_pause_backend():443] pausing backend
2024-10-01 22:39:23,384 INFO    MainThread:409576 [wandb_init.py:_resume_backend():448] resuming backend
2024-10-01 22:39:23,411 INFO    MainThread:409576 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-10-01 22:39:23,411 INFO    MainThread:409576 [wandb_init.py:_pause_backend():443] pausing backend
2024-10-01 22:39:23,520 INFO    MainThread:409576 [wandb_init.py:_resume_backend():448] resuming backend
2024-10-01 22:39:23,534 INFO    MainThread:409576 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-10-01 22:39:23,534 INFO    MainThread:409576 [wandb_init.py:_pause_backend():443] pausing backend
2024-10-01 22:39:24,049 INFO    MainThread:409576 [wandb_init.py:_resume_backend():448] resuming backend
2024-10-01 22:39:24,061 INFO    MainThread:409576 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-10-01 22:39:24,062 INFO    MainThread:409576 [wandb_init.py:_pause_backend():443] pausing backend
2024-10-01 22:39:24,195 INFO    MainThread:409576 [wandb_init.py:_resume_backend():448] resuming backend
2024-10-01 22:39:24,227 INFO    MainThread:409576 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-10-01 22:39:24,227 INFO    MainThread:409576 [wandb_init.py:_pause_backend():443] pausing backend
2024-10-01 22:39:26,123 INFO    MainThread:409576 [wandb_init.py:_resume_backend():448] resuming backend
2024-10-01 22:39:26,135 INFO    MainThread:409576 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-10-01 22:39:26,135 INFO    MainThread:409576 [wandb_init.py:_pause_backend():443] pausing backend
2024-10-01 22:39:28,529 INFO    MainThread:409576 [wandb_init.py:_resume_backend():448] resuming backend
2024-10-01 22:39:28,533 INFO    MainThread:409576 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-10-01 22:39:28,533 INFO    MainThread:409576 [wandb_init.py:_pause_backend():443] pausing backend
2024-10-01 22:39:28,673 INFO    MainThread:409576 [wandb_init.py:_resume_backend():448] resuming backend
2024-10-01 22:39:28,676 INFO    MainThread:409576 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-10-01 22:39:28,676 INFO    MainThread:409576 [wandb_init.py:_pause_backend():443] pausing backend
2024-10-01 22:39:31,047 INFO    MainThread:409576 [wandb_init.py:_resume_backend():448] resuming backend
2024-10-01 22:39:31,051 INFO    MainThread:409576 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-10-01 22:39:31,051 INFO    MainThread:409576 [wandb_init.py:_pause_backend():443] pausing backend
2024-10-01 22:39:31,114 INFO    MainThread:409576 [wandb_init.py:_resume_backend():448] resuming backend
2024-10-01 22:39:31,118 INFO    MainThread:409576 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-10-01 22:39:31,119 INFO    MainThread:409576 [wandb_init.py:_pause_backend():443] pausing backend
2024-10-01 22:39:31,188 INFO    MainThread:409576 [wandb_init.py:_resume_backend():448] resuming backend
2024-10-01 22:39:31,192 INFO    MainThread:409576 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-10-01 22:39:31,192 INFO    MainThread:409576 [wandb_init.py:_pause_backend():443] pausing backend
2024-10-01 22:39:31,255 INFO    MainThread:409576 [wandb_init.py:_resume_backend():448] resuming backend
2024-10-01 22:39:31,258 INFO    MainThread:409576 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-10-01 22:39:31,258 INFO    MainThread:409576 [wandb_init.py:_pause_backend():443] pausing backend
2024-10-01 22:39:33,544 INFO    MainThread:409576 [wandb_init.py:_resume_backend():448] resuming backend
2024-10-01 22:39:33,561 INFO    MainThread:409576 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-10-01 22:39:33,561 INFO    MainThread:409576 [wandb_init.py:_pause_backend():443] pausing backend
2024-10-01 22:39:46,773 INFO    MainThread:409576 [wandb_init.py:_resume_backend():448] resuming backend
2024-10-01 22:39:46,812 INFO    MainThread:409576 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-10-01 22:39:46,812 INFO    MainThread:409576 [wandb_init.py:_pause_backend():443] pausing backend
2024-10-01 22:39:46,876 INFO    MainThread:409576 [wandb_init.py:_resume_backend():448] resuming backend
2024-10-01 22:39:46,895 INFO    MainThread:409576 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-10-01 22:39:46,895 INFO    MainThread:409576 [wandb_init.py:_pause_backend():443] pausing backend
2024-10-01 22:39:48,769 INFO    MainThread:409576 [wandb_init.py:_resume_backend():448] resuming backend
2024-10-01 22:39:48,772 INFO    MainThread:409576 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-10-01 22:39:48,772 INFO    MainThread:409576 [wandb_init.py:_pause_backend():443] pausing backend
2024-10-01 22:42:02,819 INFO    MainThread:409576 [wandb_init.py:_resume_backend():448] resuming backend
2024-10-01 22:42:02,822 INFO    MainThread:409576 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-10-01 22:42:02,822 INFO    MainThread:409576 [wandb_init.py:_pause_backend():443] pausing backend
2024-10-01 22:42:26,360 INFO    MainThread:409576 [wandb_init.py:_resume_backend():448] resuming backend
2024-10-01 22:42:26,366 INFO    MainThread:409576 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-10-01 22:42:26,366 INFO    MainThread:409576 [wandb_init.py:_pause_backend():443] pausing backend
2024-10-01 22:42:36,296 INFO    MainThread:409576 [wandb_init.py:_resume_backend():448] resuming backend
2024-10-01 22:42:36,311 INFO    MainThread:409576 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-10-01 22:42:36,311 INFO    MainThread:409576 [wandb_init.py:_pause_backend():443] pausing backend
2024-10-01 22:44:08,119 INFO    MainThread:409576 [wandb_init.py:_resume_backend():448] resuming backend
2024-10-01 22:44:08,138 INFO    MainThread:409576 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-10-01 22:44:08,138 INFO    MainThread:409576 [wandb_init.py:_pause_backend():443] pausing backend
